_id;condition;envCond;envNoise1;envNoise11;envNoise21;envNoise31;envNoise41;envNoise51;file;rating;timeSecQA;timeStampQA;trapQx;trapQxSF;user
5d67b1a926ca291d861aaed0;c49;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_f1_s4_c49_Skype_1xTor_-16dB_acoustRcv_scaled.48k.wav;2;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaed1;c45;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_m2_s4_c45_Skype_1xTor_acoustSend_-8dB.48k.wav;3;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaed2;c03;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;Ausgezeichnet_CH_f1_s1_c03_Babble20dBSNR.48k.wav;5;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaed3;c02;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_m2_s2_c02_Hoth12dBSNR.48k.wav;3;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaed4;c47;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_f2_s2_c47_Skype_1xTor_acoustRcv_scaled.48k.wav;4;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaed5;c45;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_f1_s4_c45_Skype_1xTor_acoustSend_-8dB.48k.wav;4;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaed6;c46;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_f1_s2_c46_Skype_1xTor_acoustSend_+5dB.48k.wav;2;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaed7;c49;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_m1_s4_c49_Skype_1xTor_-16dB_acoustRcv_scaled.48k.wav;3;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaed8;c50;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_f1_s4_c50_Skype_1xTor_clipped_acoustSend_scaled.48k.wav;1;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaed9;c47;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_f1_s2_c47_Skype_1xTor_acoustRcv_scaled.48k.wav;2;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaeda;c02;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_f2_s2_c02_Hoth12dBSNR.48k.wav;1;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaedb;c43;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_m1_s3_c43_Skype_1xTor_acoustSend_scaled.48k.wav;2;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaedc;c44;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_f2_s1_c44_Skype_1xTor_acoustSend_-16dB.48k.wav;2;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaedd;c43;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;Ausgezeichnet_CH_m1_s3_c43_Skype_1xTor_acoustSend_scaled.48k.wav;5;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaede;c44;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_m1_s1_c44_Skype_1xTor_acoustSend_-16dB.48k.wav;2;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaedf;c06;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_m1_s1_c06_-36dBASL.48k.wav;3;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaee0;c32;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_m2_s1_c32_IRS_EVRC-A.48k.wav;5;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaee1;c01;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_m2_s2_c01_SWB.48k.wav;5;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaee2;c03;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_m2_s1_c03_Babble20dBSNR.48k.wav;4;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaee3;c50;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_m2_s4_c50_Skype_1xTor_clipped_acoustSend_scaled.48k.wav;1;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaee4;c32;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_f2_s1_c32_IRS_EVRC-A.48k.wav;4;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaee5;c43;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_m2_s3_c43_Skype_1xTor_acoustSend_scaled.48k.wav;3;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaee6;c47;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_m1_s2_c47_Skype_1xTor_acoustRcv_scaled.48k.wav;3;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaee7;c02;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_f1_s2_c02_Hoth12dBSNR.48k.wav;1;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaee8;c43;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;Schlecht_f_CH_f1_s3_c43_Skype_1xTor_acoustSend_scaled.48k.wav;1;866;2019-08-29T10:51:54.674Z;5;SUCCESS;6
5d67b1a926ca291d861aaee9;c06;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_f2_s1_c06_-36dBASL.48k.wav;3;866;2019-08-29T10:51:54.674Z;1;SUCCESS;6
5d67b1a926ca291d861aaeea;c33;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_f2_s3_c33_BabbleNoise18dBSNR_IRS_EVRC-A_codecNS.48k.wav;1;866;2019-08-29T10:51:54.674Z;1;SUCCESS;6
5d67b1a926ca291d861aaeeb;c07;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_f2_s3_c07_-46dBASL.48k.wav;2;866;2019-08-29T10:51:54.674Z;1;SUCCESS;6
5d67b1a926ca291d861aaeec;c50;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_f2_s4_c50_Skype_1xTor_clipped_acoustSend_scaled.48k.wav;2;866;2019-08-29T10:51:54.674Z;1;SUCCESS;6
5d67b1a926ca291d861aaeed;c01;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_m1_s2_c01_SWB.48k.wav;4;866;2019-08-29T10:51:54.674Z;1;SUCCESS;6
5d67b1a926ca291d861aaeee;c33;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_m1_s3_c33_BabbleNoise18dBSNR_IRS_EVRC-A_codecNS.48k.wav;2;866;2019-08-29T10:51:54.674Z;1;SUCCESS;6
5d67b1a926ca291d861aaeef;c47;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_m2_s2_c47_Skype_1xTor_acoustRcv_scaled.48k.wav;3;866;2019-08-29T10:51:54.674Z;1;SUCCESS;6
5d67b1a926ca291d861aaef0;c48;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_m1_s3_c48_Skype_1xTor_-8dB_acoustRcv_scaled.48k.wav;2;866;2019-08-29T10:51:54.674Z;1;SUCCESS;6
5d67b1a926ca291d861aaef1;c48;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_m2_s3_c48_Skype_1xTor_-8dB_acoustRcv_scaled.48k.wav;4;866;2019-08-29T10:51:54.674Z;1;SUCCESS;6
5d67b1a926ca291d861aaef2;c07;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_m1_s3_c07_-46dBASL.48k.wav;2;866;2019-08-29T10:51:54.674Z;1;SUCCESS;6
5d67b1a926ca291d861aaef3;c44;CSLvl2;6_1567075937670.webm;6_1567076068471.webm;6_1567076188918.webm;6_1567076323795.webm;6_1567076460898.webm;6_1567076584154.webm;CH_f1_s1_c44_Skype_1xTor_acoustSend_-16dB.48k.wav;2;866;2019-08-29T10:51:54.674Z;1;SUCCESS;6
5d67b52526ca291d861aaef4;c02;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m1_s2_c02_Hoth12dBSNR.48k.wav;2;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaef5;c44;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m1_s1_c44_Skype_1xTor_acoustSend_-16dB.48k.wav;1;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaef6;c33;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;Ordentlich_CH_f1_s3_c33_BabbleNoise18dBSNR_IRS_EVRC-A_codecNS.48k.wav;3;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaef7;c32;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f1_s1_c32_IRS_EVRC-A.48k.wav;3;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaef8;c07;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m2_s3_c07_-46dBASL.48k.wav;2;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaef9;c03;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m2_s1_c03_Babble20dBSNR.48k.wav;4;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaefa;c46;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m1_s2_c46_Skype_1xTor_acoustSend_+5dB.48k.wav;5;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaefb;c50;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m2_s4_c50_Skype_1xTor_clipped_acoustSend_scaled.48k.wav;2;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaefc;c47;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m1_s2_c47_Skype_1xTor_acoustRcv_scaled.48k.wav;3;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaefd;c33;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m2_s3_c33_BabbleNoise18dBSNR_IRS_EVRC-A_codecNS.48k.wav;1;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaefe;c46;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m2_s2_c46_Skype_1xTor_acoustSend_+5dB.48k.wav;3;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaeff;c47;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m2_s2_c47_Skype_1xTor_acoustRcv_scaled.48k.wav;3;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaf00;c01;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m1_s2_c01_SWB.48k.wav;4;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaf01;c03;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f2_s1_c03_Babble20dBSNR.48k.wav;4;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaf02;c33;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;Ordentlich_CH_f1_s3_c33_BabbleNoise18dBSNR_IRS_EVRC-A_codecNS.48k.wav;3;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaf03;c50;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f2_s4_c50_Skype_1xTor_clipped_acoustSend_scaled.48k.wav;2;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaf04;c43;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f1_s3_c43_Skype_1xTor_acoustSend_scaled.48k.wav;4;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaf05;c01;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m2_s2_c01_SWB.48k.wav;5;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaf06;c44;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f2_s1_c44_Skype_1xTor_acoustSend_-16dB.48k.wav;2;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaf07;c06;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f2_s1_c06_-36dBASL.48k.wav;2;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaf08;c06;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f1_s1_c06_-36dBASL.48k.wav;3;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaf09;c45;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m2_s4_c45_Skype_1xTor_acoustSend_-8dB.48k.wav;3;862;2019-08-29T11:06:50.770Z;3;SUCCESS;6
5d67b52526ca291d861aaf0a;c49;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f1_s4_c49_Skype_1xTor_-16dB_acoustRcv_scaled.48k.wav;2;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf0b;c02;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;Ausgezeichnet_CH_f2_s2_c02_Hoth12dBSNR.48k.wav;5;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf0c;c48;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m1_s3_c48_Skype_1xTor_-8dB_acoustRcv_scaled.48k.wav;3;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf0d;c50;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f1_s4_c50_Skype_1xTor_clipped_acoustSend_scaled.48k.wav;1;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf0e;c43;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f2_s3_c43_Skype_1xTor_acoustSend_scaled.48k.wav;2;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf0f;c44;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f1_s1_c44_Skype_1xTor_acoustSend_-16dB.48k.wav;2;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf10;c01;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f2_s2_c01_SWB.48k.wav;5;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf11;c32;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f2_s1_c32_IRS_EVRC-A.48k.wav;4;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf12;c02;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f1_s2_c02_Hoth12dBSNR.48k.wav;1;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf13;c02;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;Ausgezeichnet_CH_f2_s2_c02_Hoth12dBSNR.48k.wav;5;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf14;c45;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m1_s4_c45_Skype_1xTor_acoustSend_-8dB.48k.wav;3;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf15;c02;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f2_s2_c02_Hoth12dBSNR.48k.wav;1;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf16;c48;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m2_s3_c48_Skype_1xTor_-8dB_acoustRcv_scaled.48k.wav;3;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf17;c07;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m1_s3_c07_-46dBASL.48k.wav;2;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf18;c43;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m2_s3_c43_Skype_1xTor_acoustSend_scaled.48k.wav;3;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf19;c06;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m2_s1_c06_-36dBASL.48k.wav;3;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf1a;c06;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m1_s1_c06_-36dBASL.48k.wav;3;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf1b;c50;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m1_s4_c50_Skype_1xTor_clipped_acoustSend_scaled.48k.wav;1;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf1c;c33;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f2_s3_c33_BabbleNoise18dBSNR_IRS_EVRC-A_codecNS.48k.wav;2;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf1d;c32;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m1_s1_c32_IRS_EVRC-A.48k.wav;2;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf1e;c48;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f1_s3_c48_Skype_1xTor_-8dB_acoustRcv_scaled.48k.wav;2;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf1f;c50;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;Schlecht_m_CH_m1_s4_c50_Skype_1xTor_clipped_acoustSend_scaled.48k.wav;1;862;2019-08-29T11:06:50.770Z;5;SUCCESS;6
5d67b52526ca291d861aaf20;c33;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m1_s3_c33_BabbleNoise18dBSNR_IRS_EVRC-A_codecNS.48k.wav;1;862;2019-08-29T11:06:50.770Z;1;SUCCESS;6
5d67b52526ca291d861aaf21;c49;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m1_s4_c49_Skype_1xTor_-16dB_acoustRcv_scaled.48k.wav;2;862;2019-08-29T11:06:50.770Z;1;SUCCESS;6
5d67b52526ca291d861aaf22;c07;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f1_s3_c07_-46dBASL.48k.wav;1;862;2019-08-29T11:06:50.770Z;1;SUCCESS;6
5d67b52526ca291d861aaf23;c46;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f2_s2_c46_Skype_1xTor_acoustSend_+5dB.48k.wav;5;862;2019-08-29T11:06:50.770Z;1;SUCCESS;6
5d67b52526ca291d861aaf24;c07;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_f2_s3_c07_-46dBASL.48k.wav;1;862;2019-08-29T11:06:50.770Z;1;SUCCESS;6
5d67b52526ca291d861aaf25;c03;CSLvl3;6_1567076826358.webm;6_1567076954319.webm;6_1567077089677.webm;6_1567077219810.webm;6_1567077345765.webm;6_1567077479192.webm;CH_m1_s1_c03_Babble20dBSNR.48k.wav;4;862;2019-08-29T11:06:50.770Z;1;SUCCESS;6
